ProductNumber,Brand,Name,Rating,Evaluations,Price,Availability,URL,Type,Size(inci)
129871,Remo,"13"" Emperor Snare Head Reso",4.7,31,150.00,Available,https://www.thomann.de/ro/remo_empcl13_snarefell_resonanz.htm?type=category,fete,13
156222,Remo,"13"" Renaissance Reso Snare",4.6,7,140.00,Available,https://www.thomann.de/ro/remo_renaissance_13_snarefell.htm?type=category,fete,13
241806,Aquarian,"13"" Classic Clear Resonant",4.7,31,165.00,Available,https://www.thomann.de/ro/aquarian_13_classic_clear_resonant.htm?type=category,fete,13
356298,Aquarian,"13"" Hi-Performance Resonant",4.6,18,140.00,Available,https://www.thomann.de/ro/aquarian_13_hi_performance_resonant.htm?type=category,fete,13
129873,Remo,"13"" Diplomat Snare Reso Head",4.9,20,190.00,Available,https://www.thomann.de/ro/remo_dipcl13_reso.htm?type=category,fete,13
410951,Remo,"13"" Ambassador Reso Classic",5,3,190.00,Available,https://www.thomann.de/ro/remo_13_ambassador_reso_classic.htm?type=category,fete,13
185969,Evans,"13"" Hazy 200 Resonant Head",5,17,170.00,Available,https://www.thomann.de/ro/evans_s13h20_13_snare_resonanz_fell.htm?type=category,fete,13
477345,Remo,"Encore 13"" Ambassador Hazy",4.5,32,140.00,Available,https://www.thomann.de/ro/remo_encore_13_ambassador_hazy.htm?type=category,fete,13
542458,Evans,"S13R50 13"" Snare Resonant Head",4.8,5,157.00,Available,https://www.thomann.de/ro/evans_s13r50_13_snare_resonant_head.htm?type=category,fete,13
127368,Remo,"13"" Ambassador Reso Snare",4.7,126,265.00,Available,https://www.thomann.de/ro/remo_ambacl13reso.htm?type=category,fete,13
233589,Evans,S13H30 Hazy 300 Resonant Head,4.8,93,305.00,Available,https://www.thomann.de/ro/evans_s13h30_13_snare_resonanz_fell.htm?type=category,fete,13
130978,DW,"14"" Resonant Snare Drum Head",4.8,22,170.00,Available,https://www.thomann.de/ro/dw_ss14_snarefell.htm?type=category,fete,14
530975,Millenium,"14"" Admiral Resonant Snare H.",4.3,10,52.00,Unavailable,https://www.thomann.de/ro/millenium_14_admiral_resonant_snare_h.htm?type=category,fete,14
100973,Evans,S14GEN20 Snare Resonant Head,4.8,11,222.00,Available,https://www.thomann.de/ro/evans_s14gen20.htm?type=category,fete,14
132874,Evans,"14"" S14GEN30 Snare Resonant",4.8,35,205.00,Available,https://www.thomann.de/ro/evans_s14gen30_snareresonanzfell.htm?type=category,fete,14
375174,Evans,"14"" Hybrid Snare Side",4.6,12,190.00,Available,https://www.thomann.de/ro/evans_14_hybrid_snare_side.htm?type=category,fete,14
243002,Remo,"14"" Black Suede Snare Reso",4.7,52,170.00,Available,https://www.thomann.de/ro/remo_14_black_suede_snare_reso.htm?type=category,fete,14
174733,Millenium,"14"" Sound Control Ring Snare",4.5,488,170.00,Available,https://www.thomann.de/ro/millenium_14_sound_control_ring_snare.htm?type=category,fete,14
209940,Evans,"14"" MS3 Polyester Snare Reso",4.7,61,62.00,Available,https://www.thomann.de/ro/evans_14_ms3_polyester_snare_reso.htm?type=category,fete,14
206789,Aquarian,"14"" Hi-Performance Resonant",4.6,155,150.00,Available,https://www.thomann.de/ro/aquarian_14_hiperformance_resonanz.htm?type=category,fete,14
113502,Aquarian,"14"" Classic Clear Resonant",4.7,157,205.00,Available,https://www.thomann.de/ro/aquarian_14_classic_clear_resonant.htm?type=category,fete,14
410953,Remo,"14"" Ambassador Reso Classic",4.9,15,157.00,Available,https://www.thomann.de/ro/remo_14_ambassador_reso_classic.htm?type=category,fete,14
161461,Evans,"14"" Hazy 200 Resonant Head",4.7,42,190.00,Available,https://www.thomann.de/ro/evans_s14h20_snareresonanzfell.htm?type=category,fete,14
134631,Remo,"14"" Renaissance Reso Snare",4.6,65,166.00,Available,https://www.thomann.de/ro/remo_renaissance_14sd.htm?type=category,fete,14
100985,Remo,"14"" Diplomat Snare Reso Head",4.7,142,189.00,Available,https://www.thomann.de/ro/remo_dipcl14reso.htm?type=category,fete,14
129869,Remo,"14"" Emperor Reso. Snare Head",4.7,231,52.00,Available,https://www.thomann.de/ro/remo_empcl14reso.htm?type=category,fete,14
477347,Remo,"Encore 14"" Ambassador Hazy",4.5,159,145.00,Available,https://www.thomann.de/ro/remo_encore_14_ambassador_hazy.htm?type=category,fete,14
113583,Evans,"S14R50 14"" Snare Resonant Head",4.8,207,175.00,Available,https://www.thomann.de/ro/evans_s14r50_14_snare_resonanzfell.htm?type=category,fete,14
135488,Evans,"S14H30 14"" Snare Resonant Head",4.8,629,139.00,Available,https://www.thomann.de/ro/evans_s14h30.htm?type=category,fete,14
123252,Remo,"14"" Ambassador Snare Reso",4.8,1242,169.00,Available,https://www.thomann.de/ro/remo_ambacl14reso.htm?type=category,fete,14
143076,Remo,"10"" Renaissance Emperor",5,4,139.00,Unavailable,https://www.thomann.de/ro/remo_renaissance_10_emperor.htm?type=category,fete,10
301198,Remo,"10"" Emperor X Coated Dot",4.8,12,135.00,Unavailable,https://www.thomann.de/ro/remo_10_emperor_x_coated_dot.htm?type=category,fete,10
498385,Remo,"10"" CS Emperor Coated Bottom",,0,179.00,Available,https://www.thomann.de/ro/remo_10_cs_emperor_coated_bottom.htm?type=category,fete,10
495128,Remo,BX-0810-10 Emperor X Black Dot,5,2,139.00,Available,https://www.thomann.de/ro/remo_bx_0810_10_emperor_x_black_dot.htm?type=category,fete,10
272006,Remo,"10"" Skyntone",4.7,14,139.00,Available,https://www.thomann.de/ro/remo_10_skyntone.htm?type=category,fete,10
361998,Remo,"10"" Powerstroke 77 Snare Head",5,4,139.00,Available,https://www.thomann.de/ro/remo_10_powerstroke_77_snare_head.htm?type=category,fete,10
143114,Remo,"10"" Diplomat Coated",4.6,16,169.00,Available,https://www.thomann.de/ro/remo_dipco10.htm?type=category,fete,10
129175,Remo,"10"" Renaissance Ambassador",4.8,8,139.00,Available,https://www.thomann.de/ro/remo_renaissance_10.htm?type=category,fete,10
495068,Remo,"10"" CS Coated Black Dot Snare",5,2,169.00,Available,https://www.thomann.de/ro/remo_10_cs_coated_black_dot_snare.htm?type=category,fete,10
101036,Remo,"10"" Fiberskyn 3 Thin (FD)",4.7,22,88.00,Available,https://www.thomann.de/ro/remo_10_fiberskyn_3_thin_fd_tomfell.htm?type=category,fete,10
100918,Remo,"10"" Powerstroke 3 Coated Snare",4.8,28,99.00,Available,https://www.thomann.de/ro/remo_powco10.htm?type=category,fete,10
109276,Evans,"10"" G1 Powercenter Snare -Down",4.5,16,99.00,Available,https://www.thomann.de/ro/evans_10_g1_powercenter_snare_down.htm?type=category,fete,10
209924,Evans,"10"" EC Edge Control Snare RD",4.7,32,95.00,Available,https://www.thomann.de/ro/evans_10_ec_edge_control_snare_rd.htm?type=category,fete,10
129021,Remo,"10"" Pinstripe Coated",4.5,42,94.00,Available,https://www.thomann.de/ro/remo_pin_stripe_coated_10_fell.htm?type=category,fete,10
101035,Remo,"10"" Fiberskyn 3 Medium (FA)",4.8,41,77.00,Available,https://www.thomann.de/ro/remo_fib10_tomfell.htm?type=category,fete,10
101031,Remo,"10"" CS Clear",4.7,79,111.00,Available,https://www.thomann.de/ro/remo_cscl10_controlledsound_tomfell.htm?type=category,fete,10
126048,Evans,"10"" G1 Coated Tom",4.8,56,28.00,Available,https://www.thomann.de/ro/evans_b10g1.htm?type=category,fete,10
101034,Remo,"10"" Emperor Coated",4.8,243,111.00,Available,https://www.thomann.de/ro/remo_empco10_tomfell.htm?type=category,fete,10
101030,Remo,"10"" Ambassador Coated",4.8,315,99.00,Available,https://www.thomann.de/ro/remo_ambassador_coated_10_fell.htm?type=category,fete,10
220998,Remo,"12"" CS Emperor Coated Bottom",4.6,5,265.00,Available,https://www.thomann.de/ro/remo_12_cs_emperor_coated_bottom.htm?type=category,fete,12
186775,Remo,"12"" Emperor X Coated Dot",4.9,29,105.00,Available,https://www.thomann.de/ro/remo_12_emperor_x_coated_dot.htm?type=category,fete,12
433234,Aquarian,"12"" Texture Coated Power Dot",4.8,10,140.00,Available,https://www.thomann.de/ro/aquarian_12_texture_coated_power_dot.htm?type=category,fete,12
362065,Remo,"12"" Powerstroke 77 Snare Head",5,7,79.00,Available,https://www.thomann.de/ro/remo_12_powerstroke_77_snare_head.htm?type=category,fete,12
395427,Evans,"12"" Heavyweight Coated",5,1,102.00,Unavailable,https://www.thomann.de/ro/evans_12_heavyweight_coated.htm?type=category,fete,12
272011,Remo,"12"" Skyntone",4.5,26,105.00,Available,https://www.thomann.de/ro/remo_12_skyntone_272011.htm?type=category,fete,12
389660,Evans,"12"" Genera HDD Coated Snare",4.6,13,105.00,Available,https://www.thomann.de/ro/evans_12_genera_hdd_coated_snare.htm?type=category,fete,12
109273,Evans,"12"" G1 Powercenter Snare -Down",4.4,18,105.00,Available,https://www.thomann.de/ro/evans_12_g1_powercenter_snare_down.htm?type=category,fete,12
209926,Evans,"12"" EC Edge Control Snare RD",4.5,27,30.00,Available,https://www.thomann.de/ro/evans_12_ec_edge_control_snare_rd.htm?type=category,fete,12
260604,Remo,"12"" CS Coated Black Dot Snare",4.7,43,105.00,Available,https://www.thomann.de/ro/remo_12_cs_coated_black_dot_snare.htm?type=category,fete,12
147832,Remo,"12"" Powerstroke 3 Coated Snare",4.5,35,105.00,Available,https://www.thomann.de/ro/remo_powco12.htm?type=category,fete,12
132871,Evans,"12"" Genera Dry Coated Snare",4.8,69,105.00,Available,https://www.thomann.de/ro/evans_12_dry_coated_snare.htm?type=category,fete,12
507511,Remo,"13"" Power. 77 Colortone Purple",5,2,122.00,Unavailable,https://www.thomann.de/ro/remo_13_power._77_colortone_purple.htm?type=category,fete,13
436393,Remo,"13"" Power. 77 Colortone Yellow",5,1,28.00,Available,https://www.thomann.de/ro/remo_13_power._77_colortone_yellow.htm?type=category,fete,13
164773,DW,"13"" Coated Snare Drum Head",4.6,5,111.00,Available,https://www.thomann.de/ro/dw_13_coated_snarefell.htm?type=category,fete,13
238078,Aquarian,"13"" Hi-Energy Snare Head",4.7,48,111.00,Unavailable,https://www.thomann.de/ro/aquarian_13_hi_energy_snare_head.htm?type=category,fete,13
395436,Evans,"13"" Heavyweight Coated",4.7,20,298.00,Available,https://www.thomann.de/ro/evans_13_heavyweight_coated.htm?type=category,fete,13
436395,Remo,"13"" Power. 77 Colortone Green",,0,188.00,Available,https://www.thomann.de/ro/remo_13_power._77_colortone_green.htm?type=category,fete,13
436398,Remo,"13"" Power. 77 Colortone Blue",4.5,4,9700.00,Available,https://www.thomann.de/ro/remo_13_power._77_colortone_blue.htm?type=category,fete,13
603524,Remo,"13"" Black Max Snare Ebony",,0,111.00,Available,https://www.thomann.de/ro/remo_13_black_max_snare_ebony.htm?type=category,fete,13
298770,Aquarian,"13"" Triple Threat Snare Coated",5,6,107.00,Available,https://www.thomann.de/ro/aquarian_13_triple_threat_snare_coated.htm?type=category,fete,13
436389,Remo,"13"" Power. 77 Colortone Orange",4,1,86.00,Available,https://www.thomann.de/ro/remo_13_power._77_colortone_orange.htm?type=category,fete,13
433241,Aquarian,"13"" Hi-Velocity Power Dot BK",4.7,6,114.00,Available,https://www.thomann.de/ro/aquarian_13_hi_velocity_power_dot_bk.htm?type=category,fete,13
436357,Remo,"13"" Power. 77 Colortone Red",4.8,8,111.00,Unavailable,https://www.thomann.de/ro/remo_13_power._77_colortone_red.htm?type=category,fete,13
436400,Remo,"13"" Power. 77 Colortone Smoke",4.7,3,145.00,Available,https://www.thomann.de/ro/remo_13_power._77_colortone_smoke.htm?type=category,fete,13
595583,Evans,"13"" Heavyweight Dry",5,1,114.00,Available,https://www.thomann.de/ro/evans_13_heavyweight_dry.htm?type=category,fete,13
433238,Aquarian,"13"" Hi-Velocity Power Dot",4.5,2,111.00,Available,https://www.thomann.de/ro/aquarian_13_hi_velocity_power_dot.htm?type=category,fete,13
564069,Evans,"13"" Hydraulic Blue Snare",,0,33.00,Available,https://www.thomann.de/ro/evans_13_hydraulic_blue_snare.htm?type=category,fete,13
615901,Evans,"13"" UV1 Reverse Dot Snare",,0,109.00,Available,https://www.thomann.de/ro/evans_13_uv1_reverse_dot_snare.htm?type=category,fete,13
109277,Evans,"13"" G1 Powercenter Snare",3.8,6,109.00,Available,https://www.thomann.de/ro/evans_13_g1_powercenter_snare.htm?type=category,fete,13
280388,Remo,BX-0813-10 Emperor X Black Dot,4.4,21,99.00,Available,https://www.thomann.de/ro/remo_bx_0813_10_emperor_x_black_dot.htm?type=category,fete,13
564071,Evans,"13"" Hydraulic Red Snare",5,3,170.00,Available,https://www.thomann.de/ro/evans_13_hydraulic_red_snare.htm?type=category,fete,13
433235,Aquarian,"13"" Texture Coated Power Dot",5,13,127.00,Available,https://www.thomann.de/ro/aquarian_13_texture_coated_power_dot.htm?type=category,fete,13
41122292545,Evans,"B13 STD 13"" ST Dry Snare Head",4.8,13,114.00,Available,https://www.thomann.de/ro/evans_b13_std_13_st_dry_snare_head.htm?type=category,fete,13
545494,Evans,"Snare Tune Up Kit 13"" UV1",4.7,3,180.00,Available,https://www.thomann.de/ro/evans_snare_tune_up_kit_13_uv1.htm?type=category,fete,13
277762,Evans,"13"" Genera Snare Coated",4.8,19,155.00,Available,https://www.thomann.de/ro/evans_13_genera_snare_coated.htm?type=category,fete,13
495087,Remo,"13"" Powerstroke X Coated",5,4,180.00,Available,https://www.thomann.de/ro/remo_13_powerstroke_x_coated.htm?type=category,fete,13
254047,Evans,"13"" Genera HD Coated Snare",4.8,42,105.00,Available,https://www.thomann.de/ro/evans_13_genera_hd_coated_snare.htm?type=category,fete,13
272012,Remo,"13"" Skyntone",4.8,32,170.00,Available,https://www.thomann.de/ro/remo_13_skyntone.htm?type=category,fete,13
564074,Evans,"Snare Tune Up Kit 13"" HD Dry",5,1,115.00,Available,https://www.thomann.de/ro/evans_snare_tune_up_kit_13_hd_dry.htm?type=category,fete,13
546400,Evans,"13"" dB One Drum Head SD",4.7,7,155.00,Available,https://www.thomann.de/ro/evans_13_db_one_drum_head_sd.htm?type=category,fete,13
187410,Remo,"13"" Emperor X Coated Dot",4.6,91,145.00,Available,https://www.thomann.de/ro/remo_13_emperor_x_coated_dot.htm?type=category,fete,13
113495,Aquarian,"13"" Texture Coated",4.7,84,94.00,Available,https://www.thomann.de/ro/aquarian_13_texture_coated.htm?type=category,fete,13
109275,Evans,"13"" G1 Powercenter Snare -Down",4.8,62,135.00,Available,https://www.thomann.de/ro/evans_13_g1_powercenter_snare_down.htm?type=category,fete,13
362067,Remo,"13"" Powerstroke 77 Snare Head",4.8,17,145.00,Available,https://www.thomann.de/ro/remo_13_powerstroke_77_snare_head.htm?type=category,fete,13
345424,Evans,"13"" Hybrid Snare Batter Coated",4.9,11,155.00,Available,https://www.thomann.de/ro/evans_13_hybrid_snare_batter_coated.htm?type=category,fete,13
564068,Evans,"13"" Hydraulic Black Snare",5,10,111.00,Available,https://www.thomann.de/ro/evans_13_hydraulic_black_snare.htm?type=category,fete,13
209928,Evans,"13"" EC Edge Control Snare RD",4.5,88,104.00,Available,https://www.thomann.de/ro/evans_13_ec_edge_control_snare_rd.htm?type=category,fete,13
253932,Evans,"13"" Genera HDD Coated Snare",4.8,91,95.00,Available,https://www.thomann.de/ro/evans_13_genera_hdd_coated_snare.htm?type=category,fete,13
140227,Remo,"13"" Powerstroke 3 Coated Snare",4.7,109,105.00,Available,https://www.thomann.de/ro/remo_power_stroke_coated_13.htm?type=category,fete,13
266449,Remo,"13"" CS Coated Black Dot Snare",4.7,97,130.00,Available,https://www.thomann.de/ro/remo_13_cs_coated_black_dot_snare.htm?type=category,fete,13
141092,Evans,"13"" Genera Dry Coated Snare",4.8,127,132.00,Available,https://www.thomann.de/ro/evans_b13dry_snarefell_genera.htm?type=category,fete,13
332284,Remo,"16"" Fiberskyn 3 Bass Drum FD",4.3,7,107.00,Available,https://www.thomann.de/ro/remo_16_fiberskyn_3_bass_drum_fd.htm?type=category,fete,16
332118,DW,"16"" Bass Drum Resonant Head B",4.8,8,195.00,Available,https://www.thomann.de/ro/dw_16_bass_drum_resonant_head_b.htm?type=category,fete,16
398745,Remo,"16"" Silent Stroke Mesh Head BD",4.4,10,130.00,Available,https://www.thomann.de/ro/remo_16_silent_stroke_mesh_head_bd.htm?type=category,fete,16
412899,Remo,"16"" Powerstroke 4 Coated Bass",5,2,170.00,Available,https://www.thomann.de/ro/remo_16_powerstroke_4_coated_bass.htm?type=category,fete,16
43313440622,Remo,"16"" Ambassador Clear BD",5,1,125.00,Available,https://www.thomann.de/ro/remo_16_ambassador_clear_bd.htm?type=category,fete,16
40391250213,Sonor,"PB16B/L 16"" Bass Reso Head",4.6,12,115.00,Available,https://www.thomann.de/ro/sonor_pb16b_l_16_bass_reso_head.htm?type=category,fete,16
439927,Evans,"16"" UV1 Coated Bass",,0,135.00,Available,https://www.thomann.de/ro/evans_16_uv1_coated_bass.htm?type=category,fete,16
575678,Remo,"16"" SMT Ambassador Clear BD",5,1,125.00,Available,https://www.thomann.de/ro/remo_16_smt_ambassador_clear_bd.htm?type=category,fete,16
575623,Remo,"16"" SMT Emperor Coated BD",4.3,3,148.00,Available,https://www.thomann.de/ro/remo_16_smt_emperor_coated_bd.htm?type=category,fete,16
387521,Evans,"16"" EQ4 Calftone Bass / Tom",4,4,115.00,Available,https://www.thomann.de/ro/evans_16_eq4_calftone_bass_tom.htm?type=category,fete,16
387532,Evans,"16"" EMAD Calftone Bass Drum",4.4,8,150.00,Available,https://www.thomann.de/ro/evans_16_emad_calftone_bass_drum.htm?type=category,fete,16
387531,Evans,"16"" EMAD Calftone Bass / Tom",4.7,11,150.00,Available,https://www.thomann.de/ro/evans_16_emad_calftone_bass_tom.htm?type=category,fete,16
387522,Evans,"16"" EQ4 Calftone Bass Drum",4.9,9,117.00,Available,https://www.thomann.de/ro/evans_16_eq4_calftone_bass_drum.htm?type=category,fete,16
575659,Remo,"16"" SMT Ambassador Coated BD",5,3,148.00,Available,https://www.thomann.de/ro/remo_16_smt_ambassador_coated_bd.htm?type=category,fete,16
575637,Remo,"16"" SMT Emperor Clear BD",5,1,140.00,Available,https://www.thomann.de/ro/remo_16_smt_emperor_clear_bd.htm?type=category,fete,16
332282,Remo,"16"" Ambassador Smooth White",3.9,13,150.00,Available,https://www.thomann.de/ro/remo_16_ambassador_smooth_white_2.htm?type=category,fete,16
253602,Remo,"16"" Powerstroke 3 Clear Bass",4.7,27,150.00,Available,https://www.thomann.de/ro/remo_16_powerstroke_3_clear_bass.htm?type=category,fete,16
439914,Evans,"16"" EMAD UV Coated Bass",4.8,17,625.00,Available,https://www.thomann.de/ro/evans_16_emad_uv_coated_bass.htm?type=category,fete,16
387513,Evans,"16"" Calftone Bass / Tom",4.7,31,214.00,Available,https://www.thomann.de/ro/evans_16_calftone_bass_tom.htm?type=category,fete,16
359539,Evans,"16"" EMAD Clear Bass Drum",4.9,71,150.00,Available,https://www.thomann.de/ro/evans_16_emad_clear_bass_drum.htm?type=category,fete,16
359543,Evans,"16"" EMAD Clear Tom/Bass Drum",4.8,69,163.00,Available,https://www.thomann.de/ro/evans_16_emad_clear_tom_bass_drum.htm?type=category,fete,16
452980,Millenium,"18"" Admiral Clear",3,2,150.00,Available,https://www.thomann.de/ro/millenium_18_admiral_clear.htm?type=category,fete,18
100926,Remo,"18"" Ambassador Clear Bass Drum",4.7,9,150.00,Available,https://www.thomann.de/ro/remo_ambassador_clear_18_bass_drum_fell.htm?type=category,fete,18
168095,Remo,"18"" Ambassador Ebony Bass Drum",4.6,9,199.00,Available,https://www.thomann.de/ro/remo_18_ambassador_ebony_bass_drum.htm?type=category,fete,18
154157,Remo,"18"" Powerstroke 3 Ebony Bass",5,3,163.00,Available,https://www.thomann.de/ro/remo_18_powerstroke_3_ebony_bass.htm?type=category,fete,18
100927,Remo,"18"" CS Clear Bass Drum",4.7,6,135.00,Available,https://www.thomann.de/ro/remo_cs18.htm?type=category,fete,18
252700,Tama,"18"" Resonant Bass Drum White",4.7,11,175.00,Available,https://www.thomann.de/ro/tama_18_resonant_bass_drum_white.htm?type=category,fete,18
